from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5954704;5793260;442;30968;117;74;30755;138;113;38269;131;112;39869;53;34309;46;34309;30
5954705;5793260;441;30886;116;74;30728;138;113;38301;131;112;39900;52;34281;45;34281;29
5954706;5793260;438;30626;120;76;31091;143;121;38641;140;117;40240;53;34548;46;34548;30
5954707;5793260;436;30491;117;74;30070;143;126;38316;140;118;38058;54;36960;46;35275;30
5954708;5793260;433;30320;118;75;29984;143;127;38413;140;119;38154;54;36958;46;35273;30
5954709;5793260;429;30012;119;75;29902;148;131;38840;148;123;38379;55;36650;48;34965;31
5954710;5793260;427;29880;122;78;29855;148;129;39570;140;118;38062;55;36268;47;34583;31
5954711;5793260;428;29987;122;77;29585;148;130;39677;140;120;38169;55;36580;47;34894;31
5954712;5793260;419;29365;122;77;29097;148;130;40592;140;116;36931;58;36591;50;34906;33
5954713;5793260;423;29596;121;77;29037;153;133;40823;140;120;37162;58;36451;50;34766;33
5954714;5793260;422;29566;122;77;29264;153;133;41284;140;119;37132;58;36705;50;35020;33
5954715;5793260;421;29476;122;77;29115;149;127;40911;145;121;37281;59;36967;51;35282;34
5954716;5793260;421;29456;122;77;29130;149;126;41011;145;121;37276;58;36628;50;34942;33
5954717;5793260;423;29586;123;78;29266;155;125;40920;148;124;37476;59;36930;51;35245;34
5954718;5793260;417;29176;131;83;30769;175;141;36229;155;137;42800;61;37111;53;37111;35
5954719;5793260;412;28859;124;79;28770;169;133;35912;150;134;42319;61;37251;53;37251;35
5954720;5793260;409;28627;123;78;28607;153;130;35680;150;131;42087;57;34952;50;34952;32
5954721;5793260;406;28397;120;76;28597;148;130;41192;148;126;41785;57;35643;49;35643;32
5954722;5793260;402;28142;120;76;28433;148;127;40937;145;123;43822;53;33794;46;33794;30
5954723;5793260;398;27863;119;75;28152;143;126;39818;143;119;34843;56;33829;48;33722;31
5954724;5793260;399;27931;120;76;28360;143;122;34911;145;125;41680;57;34252;49;34145;31
5954725;5793260;396;27738;119;76;27747;143;121;34833;140;117;34658;56;33663;48;33695;31
5954726;5793260;398;27849;119;76;28094;143;125;34962;131;113;34962;57;34112;49;34004;31
5954727;5793260;398;27875;122;77;28142;143;125;34938;131;113;34938;57;34034;49;33927;31
5954728;5793260;391;27395;117;74;27620;143;127;34405;119;105;34405;56;33600;48;33493;30
5954729;5793260;392;27472;118;75;27497;143;121;34697;127;109;34697;56;33891;48;33784;30
5954730;5793260;391;27342;119;75;27517;143;127;35527;131;114;35527;56;34184;50;34077;30
5954731;5793260;391;27341;118;75;27078;143;127;35516;131;114;35516;56;34804;50;34697;30
5954732;5793260;385;26965;117;74;26710;143;122;33431;140;115;33008;54;31206;48;31206;29
5954733;5793260;383;26810;116;74;26615;143;119;33276;135;120;30852;54;31067;48;31429;29
5954734;5793260;378;26470;115;73;26264;143;127;34767;131;114;30452;52;30887;47;30887;28
5954735;5793260;378;26470;115;73;26305;132;103;30150;119;105;32292;51;30705;46;30705;28
5954736;5793260;376;26340;114;72;26286;127;101;29971;119;103;32114;55;30204;50;30204;30
5954737;5793260;376;26351;118;74;26506;133;109;32041;123;102;32041;50;30566;45;30566;28
5954738;5793260;379;26545;118;74;26506;133;111;32235;123;104;32235;50;30421;45;30421;28
5954750;5793260;374;26182;110;69;26197;123;94;31141;119;93;28118;50;28509;44;28509;27
5954751;5793260;370;25879;108;68;26046;128;100;31416;119;102;29900;49;28243;43;28243;26
5954752;5793260;367;25659;108;68;25949;125;102;31276;119;102;29870;49;27966;44;27966;26
5954753;5793260;365;25578;106;67;25834;122;99;27000;119;99;27000;48;27581;43;27581;25
5954754;5793260;367;25671;106;67;25876;112;83;28504;119;99;27002;47;27275;42;27644;25
5954755;5793260;368;25767;105;67;25802;103;79;27922;119;101;27922;45;27083;40;27083;25
5954756;5793260;369;25803;106;67;25842;100;76;27664;119;98;27664;44;26731;40;26731;25
5954757;5793260;366;25633;105;67;25593;100;72;27745;119;95;27745;45;26696;40;26696;25
5954758;5793260;371;25974;105;67;25672;100;74;27886;119;97;27886;44;26692;40;26755;24
5954759;5793260;368;25767;106;67;25639;100;77;28085;119;100;28085;43;26984;39;27046;24
5954760;5793260;369;25796;105;66;25692;100;82;28931;119;104;28931;43;27303;39;27366;25
5954761;5793260;369;25830;105;66;25728;100;82;28928;111;93;28238;49;28072;42;28109;26
5954762;5793260;370;25892;106;67;25922;110;87;27952;111;89;27952;50;27515;43;27515;27
5954763;5793260;373;26142;106;67;26051;102;82;27695;107;85;27695;48;28812;41;28849;26
5954764;5793260;379;26506;107;68;26198;110;94;27812;111;87;27812;52;29078;44;29115;27
5954765;5793260;376;26347;108;69;26313;97;81;27594;107;84;27594;50;27986;43;27986;26
5954766;5793260;380;26603;110;69;26591;110;95;27860;111;88;27860;50;28266;44;28446;27
5954767;5793260;382;26738;111;70;26831;110;97;33127;111;92;28135;49;29930;43;28176;26
5954768;5793260;382;26770;112;71;27011;110;95;33021;115;95;31582;49;29952;43;28198;26
5954769;5793260;385;26959;113;72;27192;115;96;33422;119;96;31983;50;30343;44;28593;27
5954770;5793260;386;27025;113;72;27247;118;100;33663;119;100;32224;51;30733;45;28980;28
5954771;5793260;388;27170;115;73;27317;122;104;33958;119;104;32520;54;31103;47;29349;28
5954772;5793260;390;27332;116;73;27492;127;105;29829;119;107;32713;55;31450;48;29818;29
5954773;5793260;391;27376;116;73;27557;138;114;35474;123;106;30583;55;31422;48;29790;29
5954774;5793260;394;27583;117;74;27898;143;122;35011;140;112;31034;55;31673;48;30041;28
5954775;5793260;394;27557;119;75;27607;143;125;34531;135;119;35244;57;31967;50;30335;29
5954776;5793260;398;27826;120;76;27929;143;125;35258;140;118;31348;57;32916;50;31284;29
5954779;5793260;468;32769;138;88;31556;143;127;34369;140;115;34369;59;36191;51;36079;30
5954780;5793260;465;32579;138;88;31556;143;124;34179;140;118;34179;61;36135;54;36023;31
5954781;5793260;460;32224;136;86;31114;143;127;38566;135;119;34030;61;35936;54;35824;31
5954782;5793260;457;31974;136;86;31171;143;128;33805;129;107;33805;61;35908;54;35796;31
5954783;5793260;452;31670;138;87;30631;138;115;33526;123;103;33526;61;35598;54;35485;31
5954784;5793260;439;30763;125;79;29201;138;113;37735;123;102;33975;63;39203;54;39203;32
5954785;5793260;437;30608;127;80;29436;133;112;37523;119;104;37523;63;38960;54;38960;32
5954786;5793260;438;30627;126;80;29273;130;106;37314;119;105;37314;62;38227;54;38227;32
5954787;5793260;439;30754;127;80;29353;133;111;37462;119;103;37462;62;37704;54;37704;31
5954788;5793260;442;30933;126;80;29505;133;110;34109;123;103;34109;62;37568;54;37568;32
5954789;5793260;444;31087;127;80;29572;138;113;38238;131;117;34435;61;37579;53;37579;32
5954790;5793260;445;31141;128;81;29685;143;125;35864;140;119;39576;61;37536;53;37536;32
5954791;5793260;446;31250;129;82;29805;143;121;38881;131;117;38881;62;37576;54;37576;32
5954792;5793260;448;31389;129;82;30039;143;123;39352;131;119;39352;61;37207;54;37207;32
5954793;5793260;452;31622;130;82;30198;143;127;39244;140;112;35855;62;37495;54;37495;33
5954794;5793260;455;31864;131;83;30443;143;127;41865;140;115;36324;62;37035;55;37035;33
5954795;5793260;457;32004;131;83;30665;143;125;40073;143;117;36450;62;36711;55;36711;32
5954796;5793260;461;32296;132;83;30849;143;126;41904;146;119;36990;62;36596;55;36596;32
5954797;5793260;465;32560;131;83;30705;143;125;41830;148;125;41771;62;36500;55;36500;32
5954801;5793260;500;34997;135;85;31309;165;136;44703;150;132;44703;60;35985;53;35985;32
5954802;5793260;496;34704;141;89;32612;153;132;44410;150;128;44410;60;38404;53;38404;32
5954803;5793260;496;34731;142;90;32878;148;130;44331;148;126;44331;64;37831;57;37831;34
5954804;5793260;492;34447;141;89;32690;143;126;44046;145;126;42828;64;37516;57;37516;34
5954805;5793260;494;34581;140;89;32448;143;124;43899;141;120;43899;63;37233;56;37233;33
5954806;5793260;494;34592;140;89;32478;143;127;44266;141;122;42305;62;37058;55;37058;32
5954807;5793260;497;34810;142;90;32724;143;127;44052;145;123;42165;63;37407;56;37407;33
5954808;5793260;500;34977;144;91;33120;148;131;42256;148;124;42256;65;37773;57;37774;34
5954809;5793260;502;35158;144;91;33029;148;130;41922;148;123;41922;66;37790;58;37791;35
5954810;5793260;507;35512;144;91;33304;148;131;41721;148;124;41721;65;38374;58;38374;34
5954811;5793260;508;35586;145;92;33538;143;127;45480;148;123;41707;65;38391;58;38391;34
5954812;5793260;512;35832;144;91;33776;143;127;45290;148;123;45290;65;38786;57;38786;34
5954813;5793260;517;36174;146;92;34098;148;131;45545;150;134;45545;64;39052;57;39052;34
5954814;5793260;525;36762;147;93;34741;165;136;46292;150;132;46345;64;38997;57;38997;35
5954815;5793260;525;36773;147;93;34741;165;136;46307;150;133;46360;64;39758;57;39802;35
5954816;5793260;528;36976;147;93;34691;175;145;46713;156;142;46713;65;39655;57;39700;36
5954817;5793260;528;36932;150;95;35124;165;134;47144;155;137;46669;65;39876;57;39920;36
5954818;5793260;531;37142;150;95;35280;160;130;46863;156;133;46863;66;40124;58;40168;36
5954819;5793260;534;37346;152;96;35485;165;131;46955;160;134;46955;66;40468;58;40513;37
5954820;5793260;535;37485;155;98;35950;181;137;47380;163;140;47380;67;40809;60;40854;38
5954821;5793260;538;37685;155;98;36053;186;160;47796;168;143;47580;67;41191;60;41236;38
5956463;5793260;524;36715;143;90;36596;186;155;45615;162;128;45615;55;38007;49;38007;32
5956464;5793260;519;36362;139;88;36041;180;150;45262;154;123;45262;54;37715;48;37715;32
5956465;5793260;520;36398;139;88;36041;180;151;45297;154;124;45297;54;-1;48;-1;32
5956466;5793260;506;35446;138;87;35265;180;147;44329;151;120;44329;54;36981;48;36981;31
5956467;5793260;504;35293;138;87;35265;175;144;44176;146;117;44176;54;36723;48;36723;31
5956468;5793260;495;34659;130;82;34544;175;135;43542;146;108;43542;52;36186;46;36186;30
5956469;5793260;492;34433;131;83;34468;165;137;43619;146;110;43619;53;36281;47;36281;30
5956470;5793260;491;34381;129;81;34326;165;134;43365;146;108;43267;52;35804;46;35804;30
5956471;5793260;481;33687;131;83;34426;160;129;43028;140;108;43091;50;35246;44;35246;29
5956472;5793260;481;33702;126;80;33564;143;127;41468;129;107;42484;50;35181;44;35181;29
5956473;5793260;480;33596;125;79;33349;148;128;42552;140;115;42552;51;35527;45;35527;29
5956474;5793260;475;33281;125;79;33176;143;118;41862;123;105;41862;52;35811;46;35811;30
5956475;5793260;471;32951;122;77;32657;135;107;41532;119;101;41532;53;36314;47;36314;31
5956476;5793260;466;32642;121;77;32366;127;101;41169;119;95;41169;52;35157;46;35157;30
5956477;5793260;470;32898;122;77;32646;143;117;41744;119;104;41744;54;35458;47;35458;31
5956478;5793260;465;32531;122;77;32534;143;118;41851;123;105;41851;54;35312;48;35312;31
5956479;5793260;469;32817;123;78;32830;143;122;42137;131;109;42137;55;35566;48;35566;31
5956480;5793260;468;32728;126;80;33280;143;125;42366;131;112;42366;56;35799;49;35799;32
5956481;5793260;466;32590;127;80;33457;149;121;43347;141;118;42764;57;36175;50;36175;33
5956482;5793260;469;32844;128;81;33672;155;124;43609;148;122;43026;58;36646;51;36646;33
5956483;5793260;461;32286;128;81;33726;180;149;43922;155;135;43922;58;37071;51;37071;33
5956484;5793260;462;32323;135;85;34957;180;149;43959;156;135;43959;58;37529;51;37529;34
5956485;5793260;452;31658;135;85;34957;160;131;38907;150;128;40055;58;37853;51;37853;34
5956486;5793260;449;31450;139;88;35489;155;127;38699;148;125;39847;52;38449;46;38449;30
5956487;5793260;452;31628;139;88;35489;155;126;38998;145;122;40597;52;34433;46;34433;30
5956488;5793260;451;31556;118;75;31063;149;125;38891;141;121;40491;53;34439;46;34439;30
5956489;5793260;449;31427;120;76;31211;143;122;38728;140;118;40327;54;34821;47;34821;30
5956490;5793260;447;31301;120;76;31240;138;113;38950;131;111;40550;54;34824;47;34824;30
5956491;5793260;453;31699;123;78;31539;138;114;38884;131;114;40484;53;34980;46;34980;30
5956492;5793260;440;30798;120;76;31091;143;123;38770;140;119;40369;53;34725;46;34725;30
5956493;5793260;439;30700;117;74;30279;143;126;38977;145;121;38240;54;37104;46;35419;31
5956494;5793260;443;30998;119;75;30354;155;127;39276;148;125;38539;54;37105;47;35419;31
5956495;5793260;432;30271;118;75;29924;148;131;38824;145;122;38363;55;36953;48;35268;31
5956496;5793260;430;30076;120;76;30036;159;134;39040;148;123;38416;55;37315;48;35629;31
5956497;5793260;426;29805;124;79;29453;159;133;39845;148;122;38337;55;36681;47;34996;31
5956498;5793260;426;29820;122;77;29180;165;136;41046;148;123;37386;58;36726;50;35041;33
5956499;5793260;427;29921;124;78;29574;170;137;41605;148;124;37486;58;38320;50;38320;33
5956500;5793260;426;29805;124;78;29551;165;133;41271;148;123;37371;58;37033;50;35348;33
5956501;5793260;426;29815;124;78;29373;165;132;41423;148;126;37619;58;36777;50;35092;33
5956502;5793260;427;29912;125;79;29595;165;134;41521;150;128;37717;58;37080;51;35394;34
5956503;5793260;431;30157;130;82;30412;175;144;37992;150;131;37992;61;37156;53;37156;35
5956504;5793260;420;29423;130;82;30503;175;144;43797;153;134;43618;61;36938;52;36938;34
5956505;5793260;422;29543;131;83;30617;175;144;43802;153;134;43624;61;37022;52;37022;35
5956506;5793260;411;28737;122;78;28989;163;130;37836;148;126;42882;61;37019;53;37019;35
5956507;5793260;408;28530;127;80;29816;163;131;35511;148;126;42081;55;35474;48;35474;31
5956508;5793260;407;28460;127;80;29811;153;131;41255;148;125;42011;53;35805;46;35805;30
5956509;5793260;404;28274;120;76;28523;143;124;40714;140;120;41307;55;34351;48;34244;32
5956510;5793260;402;28162;124;78;28792;153;125;35142;145;124;41650;57;34327;49;34219;32
5956511;5793260;401;28062;122;77;28498;148;125;40132;140;118;35322;58;34488;50;34380;32
5956512;5793260;399;27915;119;76;28052;143;125;34976;131;113;34976;57;34125;49;34018;31
5956513;5793260;395;27661;118;75;27837;143;122;34710;127;110;34710;56;33845;48;33737;31
5956514;5793260;396;27696;119;75;27949;143;121;34707;127;109;34707;56;33886;50;33779;30
5956515;5793260;396;27736;119;75;27711;143;119;34946;125;106;34946;55;33922;48;33815;30
5956516;5793260;396;27732;120;76;27552;143;122;35150;127;113;35150;55;33837;49;34208;30
5956517;5793260;393;27510;120;76;27385;143;125;35385;131;112;35385;57;34633;50;34526;31
5956518;5793260;388;27191;118;74;26877;143;123;33760;140;118;33224;52;31569;47;31569;29
5956519;5793260;385;26954;117;74;26711;143;120;33523;135;115;34271;53;31375;48;31375;29
5956520;5793260;382;26774;117;74;26666;143;119;33442;131;115;30569;53;31282;47;31282;29
5956521;5793260;381;26694;116;73;26563;140;106;30341;127;112;30320;54;32669;49;32669;30
5956522;5793260;380;26576;115;73;26610;132;104;30208;123;105;33595;54;30461;49;30461;30
5956523;5793260;380;26613;115;73;26459;135;106;30343;123;105;32303;50;30629;45;30629;28
5956524;5793260;381;26702;118;74;26506;138;114;32392;129;107;32392;50;32417;45;32417;28
5956527;5793260;408;28588;125;79;28560;143;126;39746;132;102;32113;56;33059;50;33059;31
5956528;5793260;410;28670;126;80;28848;143;127;39828;128;101;32051;56;33229;50;33229;31
5956529;5793260;413;28914;127;80;29050;143;125;35234;132;102;32087;56;34140;50;34140;31
5956536;5793260;375;26229;110;69;26316;123;94;31126;119;92;28097;50;28434;44;28434;26
5956537;5793260;373;26108;110;70;26414;123;96;31018;119;105;27797;49;28257;44;28257;26
5956538;5793260;370;25927;109;69;26109;125;102;27608;119;102;27608;49;27930;44;27930;26
5956539;5793260;369;25862;108;69;26151;122;103;27644;119;103;27644;48;27871;42;27840;25
5956540;5793260;371;25979;107;68;26208;117;85;28654;119;104;27319;48;27474;42;27474;26
5956541;5793260;372;26019;107;68;26216;103;80;28328;119;103;28328;47;27145;42;27145;25
5956542;5793260;372;26043;108;68;26048;100;75;27932;119;98;27932;45;26654;40;26654;24
5956543;5793260;371;25958;107;68;26032;100;73;27831;119;96;27831;44;26584;39;26584;24
5956544;5793260;371;25989;108;68;26062;100;72;27723;119;95;27723;44;26627;39;26689;24
5956545;5793260;373;26080;108;68;25986;100;77;28593;119;99;28593;44;27149;40;27211;24
5956546;5793260;372;26044;107;68;25981;100;77;28571;119;99;28571;46;27596;41;27634;25
5956547;5793260;374;26206;107;68;26163;100;80;28783;115;96;28469;47;27608;42;27646;26
5956548;5793260;374;26162;107;68;26115;110;88;28119;111;91;28119;49;29027;44;29065;26
5956549;5793260;377;26377;108;69;26396;110;87;27971;111;89;27971;49;28987;43;29024;26
5956550;5793260;383;26794;110;70;26748;110;88;28100;111;91;28100;49;29209;42;29247;26
5956551;5793260;379;26500;109;69;26477;102;83;27771;111;86;27771;53;29062;45;29099;27
5956552;5793260;382;26726;111;70;26781;110;87;27973;111;89;27973;53;29228;45;29266;27
5956553;5793260;384;26904;111;71;26881;110;94;28896;111;89;28159;51;29359;44;29557;27
5956554;5793260;387;27088;114;72;27232;110;92;28443;111;93;28443;51;30310;44;28556;27
5956555;5793260;388;27144;114;72;27283;110;96;33361;119;96;31922;51;30321;45;28567;27
5956556;5793260;390;27296;115;73;27543;118;99;33602;119;99;32163;52;30654;46;28900;27
5956557;5793260;393;27519;116;73;27614;122;106;34380;119;104;32941;54;31030;47;29277;28
5956558;5793260;393;27526;117;74;27683;127;104;30084;119;106;33082;55;31816;48;31853;29
5956559;5793260;394;27585;117;74;27819;130;107;31884;119;104;30817;56;31593;49;29961;29
5956560;5793260;397;27766;117;74;27893;133;110;34709;123;104;34709;55;31748;48;30116;28
5956561;5793260;399;27919;120;76;28444;138;113;34916;128;105;31199;56;32334;49;30702;29
5956562;5793260;399;27924;120;76;28036;143;127;35120;131;118;35188;57;32874;50;31242;29
5956565;5793260;468;32771;138;88;31556;143;127;34371;140;115;34371;59;36148;51;36035;30
5956566;5793260;462;32358;136;86;31198;143;125;34695;131;118;33958;61;35863;54;35751;31
5956567;5793260;458;32086;135;86;31062;143;126;33686;128;105;33686;61;35642;54;35530;31
5956568;5793260;457;31987;135;85;30921;138;114;33590;123;103;33590;61;35526;54;35413;31
5956569;5793260;450;31511;134;85;30791;133;111;33341;119;100;33341;61;35364;53;35251;31
5956570;5793260;448;31370;130;82;30053;133;110;33226;119;104;33226;62;35352;54;35239;31
5956571;5793260;445;31127;127;81;29681;127;105;37293;119;105;33534;62;38624;54;38624;31
5956572;5793260;441;30876;128;81;29659;122;104;37055;119;104;33424;62;38536;54;38536;31
5956573;5793260;449;31404;129;82;29948;133;111;33816;119;104;37517;62;38307;55;37955;32
5956574;5793260;446;31224;128;81;29709;138;114;34400;123;103;34079;62;38354;55;38354;32
5956575;5793260;449;31452;128;81;29770;143;127;38052;129;107;34317;61;37949;53;37949;32
5956576;5793260;449;31407;131;83;30258;143;125;38349;131;117;38666;62;37807;55;37754;33
5956577;5793260;450;31468;129;82;30014;138;114;38555;129;107;34932;62;37510;54;37510;32
