from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5866849;5853758;215;15067;70;44;14609;155;114;28485;164;133;26063;41;17780;39;17710;33
5866850;5853758;209;14623;70;44;14609;129;101;27579;154;129;33443;41;18450;39;18381;33
5866851;5853758;212;14809;81;51;16340;126;97;27253;149;124;33117;43;18384;40;18315;35
5866852;5853758;217;15167;81;51;16372;126;92;26909;149;119;32773;43;18684;40;18614;35
5866853;5853758;221;15460;76;48;16054;126;89;26711;143;117;32575;43;19015;40;18945;35
5866854;5853758;226;15829;76;48;16054;122;85;26434;140;113;32299;44;19254;41;19185;34
5866855;5853758;228;15931;74;47;15866;119;80;26084;132;108;31948;43;17937;40;17867;34
5866856;5853758;225;15767;74;47;15727;119;103;28787;130;105;31785;43;17750;40;17681;34
5866857;5853758;225;15718;73;46;15697;119;99;28119;130;105;31736;44;17666;41;17596;33
5866858;5853758;235;16422;73;46;15697;115;82;26582;125;97;30919;46;17778;43;17708;32
5866859;5853758;232;16270;77;49;16649;112;80;26431;119;95;30768;44;18675;41;18606;33
5866860;5853758;234;16349;77;49;16485;115;81;26510;125;96;30847;44;18497;40;18428;32
5866861;5853758;237;16561;77;49;16562;115;84;26722;130;98;30988;47;18668;43;18598;33
5866862;5853758;239;16730;78;50;16821;115;86;26891;130;100;31157;47;18869;44;18800;33
5866863;5853758;247;17281;79;50;16891;119;94;27442;132;108;31708;48;19079;44;19010;33
5866864;5853758;269;18811;95;60;20708;134;103;30652;136;106;31732;45;19194;42;19125;35
5866865;5853758;265;18559;94;59;20528;126;100;30400;134;103;31480;44;25721;41;25669;35
5866866;5853758;265;18579;93;59;20467;126;100;30419;134;103;31499;44;25678;41;25627;34
5866867;5853758;266;18618;89;56;18883;102;88;29486;119;89;29486;45;20917;42;20847;33
5866868;5853758;266;18631;88;56;18754;99;84;29201;119;91;28570;45;20760;42;20691;34
5866869;5853758;268;18733;89;56;18798;99;84;29244;119;91;28613;44;20850;41;20781;33
5866870;5853758;271;18956;91;58;19320;109;91;29693;119;92;29693;44;21283;41;21213;33
5866871;5853758;270;18889;92;58;19567;109;94;29900;119;95;30244;45;21488;42;21419;33
5866872;5853758;273;19103;93;59;19902;115;95;29451;132;99;30529;45;22212;42;26162;33
5866873;5853758;274;19208;95;60;20068;119;99;29947;132;100;30634;44;22243;41;26194;31
5866874;5853758;282;19727;96;61;20650;126;96;29944;132;108;31176;46;22852;43;26803;32
5866875;5853758;283;19777;97;62;20965;134;97;29994;132;109;31226;46;22897;42;26847;31
5866876;5853758;288;20130;97;62;20965;134;100;30362;140;116;31948;46;23299;42;27250;31
5866877;5853758;291;20378;97;61;20918;134;103;30610;145;119;32197;46;23686;42;32941;31
5866878;5853758;325;22766;111;70;24022;149;120;30636;160;139;35589;51;32763;46;32763;33
5866879;5853758;324;22662;111;70;24022;149;118;30532;160;138;35484;51;33001;46;33001;33
5866880;5853758;323;22628;111;70;24022;149;118;30498;160;137;35450;51;32992;46;32992;33
5866881;5853758;331;23192;118;75;24915;160;122;28941;160;143;36014;51;33703;47;33693;33
5866882;5853758;334;23379;118;75;24948;171;128;31249;166;145;36201;52;34160;47;34149;33
5866883;5853758;346;24186;120;76;25766;175;121;30911;166;116;30911;53;34429;48;34419;34
5866884;5853758;342;23938;122;77;25815;175;120;30863;160;138;44624;-1;-1;-1;-1;-1
5866885;5853758;342;23920;122;77;25815;175;121;30939;160;137;44541;-1;37443;-1;37443;-1
5866886;5853758;346;24216;124;78;26781;175;120;30861;166;141;44836;59;36973;52;36973;35
5866887;5853758;347;24270;124;78;26781;163;129;35785;149;119;43277;59;36600;52;36600;35
5866888;5853758;350;24465;126;80;27230;156;124;35479;143;114;42972;58;36331;51;36331;35
5866889;5853758;353;24738;127;80;27384;152;122;35296;140;112;42789;57;36002;51;36002;34
5866890;5853758;358;25049;126;80;27599;152;121;33156;140;114;43207;57;35845;50;35845;34
5866891;5853758;363;25437;125;79;27821;138;104;32869;140;116;42831;56;35440;50;35440;33
5866892;5853758;366;25619;123;78;28060;134;99;32552;138;114;43642;55;35150;49;35150;33
5866893;5853758;372;26034;123;78;28196;134;100;32628;138;115;42304;55;34996;48;34996;33
5866894;5853758;375;26256;123;78;28133;134;102;32417;138;116;41950;56;35320;49;35320;33
5866895;5853758;386;27007;122;77;28100;134;101;32104;138;116;41637;55;35050;49;35050;33
5866896;5853758;385;26983;122;77;28023;134;104;32075;138;116;41613;55;34985;48;34985;33
5866897;5853758;393;27490;123;78;28534;141;117;34972;149;123;42231;57;35439;50;35439;34
5866898;5853758;395;27640;127;80;29233;149;119;35122;154;125;42381;57;35758;50;35758;34
5866899;5853758;406;28393;125;79;28817;149;103;33116;160;124;36563;58;35608;51;35608;34
5866900;5853758;404;28257;127;80;29205;149;101;32980;160;122;36427;57;35687;50;35687;33
5866901;5853758;411;28750;127;80;29212;153;104;33198;160;125;36646;58;35739;51;35739;33
5866902;5853758;410;28718;130;82;29966;149;104;33166;160;125;36614;57;35963;51;35963;33
5866903;5853758;427;29916;129;82;29907;156;116;36798;160;138;52475;58;36015;51;36015;34
5866904;5853758;427;29898;129;82;29907;156;116;36780;160;138;52458;59;36204;52;36204;34
5866905;5853758;427;29863;130;82;30377;141;114;34263;149;124;44054;59;37826;52;37826;34
5866906;5853758;423;29637;130;83;30398;138;104;35676;145;121;43828;60;37536;53;37536;35
5866907;5853758;427;29868;131;83;30589;134;101;35442;147;125;44768;59;37363;52;37363;34
5866908;5853758;430;30131;133;84;30862;134;98;35233;145;123;44674;59;37235;52;37235;34
5866909;5853758;453;31693;134;85;31085;175;122;38173;166;143;41620;64;40348;57;40348;38
5866910;5853758;445;31169;134;85;31213;149;118;35922;160;139;51033;61;39726;54;39726;35
5866911;5853758;456;31943;135;85;31399;156;110;37316;160;131;40763;61;39354;54;39354;35
5866912;5853758;455;31859;138;87;32098;145;106;37039;154;127;46869;62;39119;54;39119;36
5866913;5853758;452;31642;139;88;32277;142;103;36822;145;124;46652;62;38861;55;38861;36
5866914;5853758;483;33832;139;88;32404;149;115;40170;151;126;49653;62;38976;54;38976;36
5866915;5853758;480;33611;147;93;33999;149;112;39949;144;123;49432;65;41000;57;41000;37
5866916;5853758;478;33440;147;93;33999;149;119;39778;142;120;49261;65;40719;56;40719;37
5866917;5853758;471;32944;144;91;33392;134;102;39274;136;113;48757;64;40187;56;40187;37
5866918;5853758;469;32850;146;92;33744;134;101;39188;136;112;48671;65;40471;57;40471;37
5866919;5853758;475;33262;147;93;33955;149;113;38658;144;123;49454;66;41462;58;41462;38
5866920;5853758;479;33513;149;94;34320;149;117;38909;144;124;49515;65;41129;57;41129;37
5866921;5853758;483;33794;150;95;34570;149;120;40159;149;126;43587;67;41506;58;41506;38
5866922;5853758;489;34243;151;96;34989;149;119;41706;157;129;43788;66;41809;58;41809;38
5866923;5853758;495;34645;152;96;35247;163;129;40762;160;139;55505;67;42663;59;42666;39
5866924;5853758;499;34926;152;96;35247;174;129;42384;160;140;51867;69;43405;60;43409;39
5866925;5853758;497;34802;155;98;35899;163;129;43330;149;117;47679;67;42956;59;42960;38
5866926;5853758;501;35102;155;98;35912;152;122;44145;149;118;47750;69;43618;60;43312;39
5866927;5853758;509;35626;157;100;36376;163;126;44368;154;125;48256;70;42981;60;42985;39
5866928;5853758;510;35684;158;100;36543;152;123;44160;149;122;48047;70;43950;61;43644;39
5866929;5853758;513;35901;158;100;36704;163;126;44349;149;125;48205;70;44157;61;43851;39
5866930;5853758;518;36240;160;101;37009;178;139;43493;160;137;49214;75;44719;65;44414;41
5866931;5853758;523;36575;163;103;37530;163;128;45516;158;133;49793;76;45489;65;45183;41
5866932;5853758;527;36873;165;104;37796;160;126;45509;151;127;50333;73;45420;64;45114;40
5866933;5853758;530;37109;165;104;38026;163;127;49124;145;122;49104;76;45804;66;45812;41
5866934;5853758;536;37548;167;106;38487;152;120;48481;144;124;48373;77;45759;66;46321;42
5866935;5853758;538;37650;168;107;38730;141;118;48110;136;116;48539;77;45983;67;45991;42
5866936;5853758;543;37999;170;107;39002;141;118;48049;136;115;48185;78;46206;67;46410;42
5866937;5853758;548;38346;172;109;39447;141;119;47950;136;114;47688;78;46675;68;46683;43
5866938;5853758;553;38718;173;109;39558;141;116;47932;136;113;48067;80;47192;69;47200;44
5866939;5853758;557;38982;173;109;39558;149;120;48196;136;117;48332;80;47635;69;47642;44
5866940;5853758;579;40544;175;111;40293;170;138;50845;160;135;50257;82;54693;71;55287;45
5866941;5853758;575;40241;175;111;40293;170;134;50542;160;140;50542;81;54667;70;47435;44
5866942;5853758;577;40411;186;117;42084;170;131;50371;160;137;50371;81;54466;70;55060;44
5866943;5853758;605;42327;186;117;42084;185;153;54679;190;164;55664;80;53435;71;54028;45
5866944;5853758;602;42133;184;117;41849;185;150;54485;190;161;55470;79;53374;70;53968;45
5866945;5853758;580;40632;184;117;41849;185;154;49827;160;141;50188;81;47819;70;47827;45
5866946;5853758;585;40971;188;119;42996;185;153;50430;171;145;50526;81;52745;70;53339;45
5866947;5853758;594;41582;188;119;43019;170;138;53623;171;146;50311;78;52147;69;52741;43
5866948;5853758;595;41676;188;119;43090;170;137;53595;160;139;49793;77;51685;68;52278;43
5866949;5853758;604;42311;188;119;43144;185;152;50446;167;138;49732;79;51973;70;53171;44
5866950;5853758;606;42450;191;121;44067;185;151;50380;164;137;49666;-1;52336;-1;53532;-1
5866951;5853758;609;42624;190;120;43964;185;154;50550;157;133;54442;80;52600;70;53797;44
5866952;5853758;613;42902;191;121;44241;185;154;57508;162;131;54072;80;52841;71;54038;44
5866953;5853758;618;43230;193;122;44569;201;159;49932;171;148;50443;81;53141;71;54339;45
5866954;5853758;623;43596;194;122;44911;208;164;58212;190;155;54776;83;53596;73;54794;45
5866955;5853758;631;44196;196;124;45183;216;184;60398;190;164;55376;83;54156;73;55353;46
5866956;5853758;640;44771;196;124;45183;216;172;53240;193;166;51736;88;56488;77;57685;49
5866957;5853758;639;44744;203;128;46177;216;171;53214;193;166;51710;88;56370;77;57568;50
5866958;5853758;-1;-1;206;130;46574;216;184;52942;200;178;52561;88;56681;77;57879;50
5866959;5853758;-1;-1;206;130;46574;223;187;53201;204;182;52819;89;56921;78;58119;50
5866960;5853758;-1;-1;206;130;46574;223;187;53176;204;178;57033;89;56870;78;58068;50
5866961;5853758;-1;-1;206;130;46574;231;188;53263;204;180;57120;89;56403;78;57430;51
5866962;5853758;-1;-1;206;130;46574;231;194;53700;204;186;57557;89;56504;78;57531;51
5866963;5853758;-1;-1;207;131;47236;246;207;54970;216;197;57774;89;56652;78;57679;51
5866964;5853758;-1;-1;207;131;47236;239;204;54802;216;194;57605;89;57292;78;58319;51
5866965;5853758;-1;-1;235;149;55469;246;208;55057;219;198;57860;89;57367;78;58394;51
5868680;5853758;80;5587;45;28;7702;80;80;5587;80;80;5587;42;20338;39;19897;30
5868681;5853758;81;5693;36;23;6381;79;70;18365;81;81;5693;42;20103;38;19661;30
5868682;5853758;83;5824;34;22;6004;80;67;18137;83;83;5824;41;19975;37;19533;29
5868683;5853758;119;8342;49;31;8317;95;72;17915;112;80;20506;41;19690;38;19249;29
5868684;5853758;128;8988;52;33;8430;99;81;18561;119;89;21152;42;19689;38;19247;29
5868685;5853758;129;8997;51;32;8263;99;81;18570;119;89;21161;41;19595;38;19154;29
5868686;5853758;130;9110;59;38;9023;99;83;18683;119;91;21274;43;20614;40;20173;31
5868687;5853758;126;8805;59;38;9023;99;78;18378;117;86;20969;43;16455;40;16455;31
5868688;5853758;134;9375;83;52;15546;102;86;18948;119;94;21540;36;16401;33;16401;26
5868689;5853758;47;3302;14;9;2801;45;31;3237;46;32;3237;10;3439;9;3439;8
5868690;5853758;49;3463;14;9;2837;45;31;3789;48;32;3789;10;3521;9;3521;8
5868691;5853758;51;3548;17;11;3306;47;32;3874;48;33;3874;11;4159;10;4159;8
5868692;5853758;57;4002;22;14;3882;52;38;4316;55;39;4316;11;4492;10;4492;8
5868693;5853758;60;4226;22;14;3882;53;41;4540;57;42;4540;13;5475;12;5475;10
5868694;5853758;67;4666;25;16;4719;61;48;6002;64;49;6002;13;5646;12;5646;10
5868695;5853758;75;5264;27;17;4978;62;45;5760;70;46;5760;13;5829;12;5829;10
5868696;5853758;78;5429;27;17;4978;66;47;5926;71;48;5926;13;7094;12;7094;10
5868697;5853758;82;5745;27;17;4978;69;52;6242;75;53;6242;15;7009;14;7009;12
5868698;5853758;85;5976;34;22;6030;70;55;6473;79;56;6473;16;7137;15;7137;13
5868699;5853758;-1;-1;34;22;6030;-1;-1;-1;-1;-1;-1;16;7436;15;7436;13
5868700;5853758;-1;-1;42;27;8192;-1;-1;-1;-1;-1;-1;22;7270;20;7270;17
5868701;5853758;140;9794;42;27;8192;116;96;10618;118;96;10618;22;9647;20;9647;17
5868702;5853758;137;9619;46;29;8881;109;93;10443;114;93;10443;23;9501;22;9501;18
5868703;5853758;135;9426;46;29;8881;105;91;10250;112;91;10250;23;10036;22;10036;18
5868704;5853758;124;8688;45;28;8709;99;80;9513;109;80;9513;23;9800;21;9800;18
5868705;5853758;126;8788;45;28;8709;99;82;9612;111;82;9612;23;10045;21;10045;18
5868706;5853758;130;9076;47;30;9151;99;86;9900;112;86;9900;24;10314;23;10314;19
5868707;5853758;135;9425;50;32;9490;105;91;10249;112;91;10249;24;10662;23;10662;19
5868708;5853758;137;9606;52;33;9549;109;93;10430;114;93;10430;25;10885;23;10885;19
5868709;5853758;206;14446;69;44;14772;140;109;25442;149;124;25442;40;16821;38;16752;32
5868710;5853758;203;14220;70;44;14613;140;106;25216;149;121;25216;42;16597;39;16527;33
5868711;5853758;203;14207;70;44;14609;140;106;25203;149;121;25203;41;16800;39;16731;33
5868712;5853758;205;14356;70;44;14609;133;104;27749;149;122;25271;41;17238;39;17169;33
5868713;5853758;207;14470;71;45;14730;133;107;27970;149;123;25384;43;18765;40;18696;35
5868714;5853758;218;15256;81;51;16372;126;95;27159;149;123;33023;43;18947;40;18878;35
5868715;5853758;224;15659;76;48;16054;126;93;26982;149;120;32847;43;19234;40;19165;35
5868716;5853758;230;16134;76;48;16018;126;87;26612;140;115;32476;43;19494;40;18416;34
5868717;5853758;231;16153;74;47;15866;122;83;26306;134;111;32170;44;18074;41;18005;34
5868718;5853758;221;15485;72;46;15381;115;95;27886;130;101;31502;44;17494;41;17425;34
5868719;5853758;220;15370;72;46;15268;115;94;27772;130;100;31388;44;17283;41;17214;33
5868720;5853758;222;15528;73;46;15565;112;84;27106;117;90;30723;46;17635;43;17565;32
5868721;5853758;230;16085;74;47;15951;112;86;26966;119;92;30583;44;17641;41;17572;32
5868722;5853758;234;16393;75;47;16091;115;90;27886;119;95;30820;45;17981;42;17912;32
5868723;5853758;233;16318;77;49;16508;112;89;27812;119;94;30745;47;18681;43;18611;33
5868724;5853758;240;16774;78;49;16759;115;87;26934;130;101;31201;47;18796;44;18727;33
5868725;5853758;243;17016;80;51;17048;119;90;27177;130;104;31443;48;19183;44;19113;34
5868726;5853758;246;17239;81;51;17173;119;94;27400;132;108;31666;48;19195;45;19125;34
5868727;5853758;269;18806;95;60;20670;134;103;30647;136;106;31727;45;25850;41;25799;35
5868728;5853758;266;18609;83;53;17788;115;96;28622;132;99;29702;47;20080;43;20011;33
5868729;5853758;270;18899;86;55;18196;102;90;29645;119;91;29645;46;20215;42;20146;33
5868730;5853758;262;18368;91;58;19085;99;84;28786;119;90;28155;45;20406;41;20337;32
5868731;5853758;273;19111;91;58;19082;102;90;29622;119;91;29622;45;20639;42;20569;34
5868732;5853758;273;19092;93;59;19499;109;93;29829;119;94;29829;45;21721;42;21652;34
5868733;5853758;277;19414;94;60;19924;119;102;30153;134;103;30836;46;21966;42;21896;33
5868734;5853758;276;19344;94;60;19884;119;101;30082;134;102;30766;46;21961;42;21891;33
5868735;5853758;284;19845;99;63;20734;134;100;30611;134;109;31272;46;22893;42;26843;32
5868736;5853758;281;19639;95;60;20567;126;97;30404;132;107;31065;45;22765;42;26716;32
5868737;5853758;282;19775;95;60;20657;115;94;29979;130;109;31204;46;30878;42;26846;31
5868738;5853758;286;20031;96;61;20905;134;98;30263;138;114;31849;46;23228;42;27179;31
5868739;5853758;291;20364;96;61;20905;134;103;30597;145;119;32183;46;31530;42;32785;31
5868740;5853758;320;22368;108;69;23644;149;118;32275;160;134;35191;50;32680;45;32680;32
5868741;5853758;322;22515;111;70;24022;149;116;30385;160;136;35338;50;32580;45;32580;32
5868742;5853758;321;22445;111;70;24022;149;120;32352;160;135;35268;50;32811;46;32811;32
5868743;5853758;328;22963;110;69;23879;156;119;28712;160;137;29870;51;33438;46;33427;32
5868744;5853758;329;23045;118;75;24915;160;124;30916;160;138;29952;51;33577;46;33566;32
5868745;5853758;344;24106;122;77;25815;175;120;30831;166;143;45008;53;34247;48;34237;34
5868746;5853758;340;23812;122;77;25815;156;116;30537;160;141;44810;53;-1;47;-1;33
5868747;5853758;344;24057;122;77;25815;156;115;30502;171;146;45162;53;-1;47;-1;33
5868748;5853758;346;24251;123;78;26653;164;119;30750;166;141;44872;53;36900;47;36900;33
5868749;5853758;351;24590;123;78;26653;170;136;36965;149;123;43597;59;36958;52;36958;36
5868750;5853758;369;25830;127;81;27539;149;110;32082;144;121;41565;59;37085;52;37085;36
5868751;5853758;358;25049;127;80;27716;163;127;32569;145;120;43381;57;36055;51;36055;34
5868752;5853758;360;25206;126;80;27844;152;122;33249;140;114;43360;57;35959;50;35959;34
5868753;5853758;365;25581;124;79;28106;134;104;32864;140;115;42287;56;35485;50;35485;34
5868754;5853758;368;25771;121;77;27662;134;100;32631;136;112;42161;56;35340;50;35340;33
5868755;5853758;371;25966;121;77;27784;134;98;32152;136;112;41796;54;34715;48;34715;32
5868756;5853758;375;26242;122;77;27874;134;98;32167;136;112;41810;55;34986;49;34986;33
5868757;5853758;377;26379;121;76;27781;131;94;31715;130;109;41359;55;34635;48;34635;32
5868758;5853758;382;26760;121;77;27899;134;97;31851;136;112;41494;55;34826;48;34826;33
5868759;5853758;397;27809;124;78;28297;149;117;32157;160;133;42364;55;35165;49;35165;33
5868760;5853758;395;27635;124;78;28297;138;106;31983;153;125;41773;59;35073;51;35073;35
5868761;5853758;405;28323;127;80;29233;149;102;33049;160;123;36496;58;35609;51;35609;34
5868762;5853758;400;27972;125;79;28748;142;97;32695;160;129;44380;57;35250;50;35250;33
5868763;5853758;404;28313;-1;-1;-1;142;98;32761;160;128;44326;57;35018;50;35018;33
5868764;5853758;405;28364;126;80;29108;142;99;32812;160;129;44373;57;35362;50;35362;33
5868765;5853758;432;30241;127;80;29376;160;121;37123;160;140;55873;58;35656;51;35656;33
5868766;5853758;412;28861;128;81;29634;138;104;33935;145;120;43726;59;35948;52;35948;34
5868767;5853758;423;29588;131;83;30427;138;105;33989;145;121;43779;60;38116;53;37932;35
5868768;5853758;420;29416;129;82;30175;134;102;33817;145;118;43607;60;37774;53;37774;35
5868769;5853758;428;29940;132;84;30708;134;102;35524;145;121;44521;59;37151;52;37151;34
5868770;5853758;429;30052;133;84;30882;134;99;35327;145;120;44435;58;37100;52;37100;34
5868771;5853758;435;30466;134;85;31186;142;102;35928;154;126;45579;60;37571;53;37571;35
5868772;5853758;438;30627;135;85;31399;134;98;35680;147;124;45408;61;37739;53;37739;35
5868773;5853758;444;31107;135;86;31447;134;101;36263;145;123;45326;61;38287;54;38287;35
5868774;5853758;445;31174;137;87;31913;134;103;36402;145;123;45354;61;38281;54;38281;35
5868775;5853758;447;31293;138;87;32079;134;99;36553;145;121;46443;62;38720;54;38834;35
5868776;5853758;451;31566;139;88;32404;134;102;36767;144;122;49353;62;38883;54;38883;36
5868777;5853758;455;31843;141;89;32774;138;104;37526;142;118;49115;62;39078;54;39078;36
5868778;5853758;459;32148;142;90;33106;134;102;37401;136;115;48922;62;39317;55;39317;36
5868779;5853758;464;32515;143;91;33225;134;101;39192;136;112;48675;63;39706;55;39706;36
5868780;5853758;467;32723;144;91;33447;134;104;37968;136;115;48916;65;39758;57;39758;37
